# hostname=COG cpu_model="AMD Ryzen 9 9950X3D 16-Core Processor" ram_gb=46.2 date=2026-06-24T11:15:51Z
source,scenario,n_chunks,chunk_size_kb,wall_time_ms,peak_rss_mb,companion_bytes,trial,hostname,disk_type
NOAA,update_leaf_inplace,240,43.0,0.001,13659.7,0,27,COG,ssd
NOAA,update_leaf_inplace,240,43.0,0.001,13659.7,0,28,COG,ssd
NOAA,update_leaf_inplace,240,43.0,0.001,13659.7,0,29,COG,ssd
NOAA,update_leaf_inplace,240,43.0,0.001,13659.7,0,30,COG,ssd
NOAA,full_rebuild,240,43.0,2.408,13659.7,0,1,COG,ssd
NOAA,full_rebuild,240,43.0,2.405,13659.7,0,2,COG,ssd
NOAA,full_rebuild,240,43.0,2.412,13659.7,0,3,COG,ssd
NOAA,full_rebuild,240,43.0,2.413,13659.7,0,4,COG,ssd
NOAA,full_rebuild,240,43.0,2.406,13659.7,0,5,COG,ssd
NOAA,full_rebuild,240,43.0,2.419,13659.7,0,6,COG,ssd
NOAA,full_rebuild,240,43.0,2.419,13659.7,0,7,COG,ssd
NOAA,full_rebuild,240,43.0,2.405,13659.7,0,8,COG,ssd
NOAA,full_rebuild,240,43.0,2.403,13659.7,0,9,COG,ssd
NOAA,full_rebuild,240,43.0,2.409,13659.7,0,10,COG,ssd
NOAA,full_rebuild,240,43.0,2.411,13659.7,0,11,COG,ssd
NOAA,full_rebuild,240,43.0,2.408,13659.7,0,12,COG,ssd
NOAA,full_rebuild,240,43.0,2.408,13659.7,0,13,COG,ssd
NOAA,full_rebuild,240,43.0,2.401,13659.7,0,14,COG,ssd
NOAA,full_rebuild,240,43.0,2.403,13659.7,0,15,COG,ssd
NOAA,full_rebuild,240,43.0,2.408,13659.7,0,16,COG,ssd
NOAA,full_rebuild,240,43.0,2.419,13659.7,0,17,COG,ssd
NOAA,full_rebuild,240,43.0,2.415,13659.7,0,18,COG,ssd
NOAA,full_rebuild,240,43.0,2.406,13659.7,0,19,COG,ssd
NOAA,full_rebuild,240,43.0,2.409,13659.7,0,20,COG,ssd
NOAA,full_rebuild,240,43.0,2.404,13659.7,0,21,COG,ssd
NOAA,full_rebuild,240,43.0,2.401,13659.7,0,22,COG,ssd
NOAA,full_rebuild,240,43.0,2.405,13659.7,0,23,COG,ssd
NOAA,full_rebuild,240,43.0,2.423,13659.7,0,24,COG,ssd
NOAA,full_rebuild,240,43.0,2.410,13659.7,0,25,COG,ssd
NOAA,full_rebuild,240,43.0,2.407,13659.7,0,26,COG,ssd
NOAA,full_rebuild,240,43.0,2.401,13659.7,0,27,COG,ssd
NOAA,full_rebuild,240,43.0,2.403,13659.7,0,28,COG,ssd
NOAA,full_rebuild,240,43.0,2.420,13659.7,0,29,COG,ssd
NOAA,full_rebuild,240,43.0,2.437,13659.7,0,30,COG,ssd
NOAA,companion_serialization,16,0.1,0.001,13659.7,992,1,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,2,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,3,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,4,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,5,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,6,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,7,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,8,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,9,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,10,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,11,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,12,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,13,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,14,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,15,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,16,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,17,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,18,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,19,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,20,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,21,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,22,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,23,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,24,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,25,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,26,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,27,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,28,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,29,COG,ssd
NOAA,companion_serialization,16,0.1,0.000,13659.7,992,30,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,1,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,2,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,3,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,4,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,5,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,6,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,7,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,8,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,9,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,10,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,11,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,12,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,13,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,14,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,15,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,16,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,17,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,18,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,19,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,20,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,21,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,22,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,23,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,24,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,25,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,26,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,27,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,28,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,29,COG,ssd
NOAA,companion_serialization,256,0.1,0.006,13659.7,16352,30,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,1,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,2,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,3,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,4,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,5,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,6,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,7,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,8,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,9,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,10,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,11,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,12,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,13,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,14,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,15,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,16,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,17,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,18,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,19,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,20,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,21,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,22,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,23,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,24,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,25,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,26,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,27,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,28,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,29,COG,ssd
NOAA,companion_serialization,1024,0.1,0.025,13659.7,65504,30,COG,ssd
NOAA,companion_serialization,65536,0.1,1.623,13659.7,4194272,1,COG,ssd
NOAA,companion_serialization,65536,0.1,1.630,13659.7,4194272,2,COG,ssd
NOAA,companion_serialization,65536,0.1,1.627,13659.7,4194272,3,COG,ssd
NOAA,companion_serialization,65536,0.1,1.625,13659.7,4194272,4,COG,ssd
NOAA,companion_serialization,65536,0.1,1.624,13659.7,4194272,5,COG,ssd
NOAA,companion_serialization,65536,0.1,1.624,13659.7,4194272,6,COG,ssd
NOAA,companion_serialization,65536,0.1,1.626,13659.7,4194272,7,COG,ssd
NOAA,companion_serialization,65536,0.1,1.613,13659.7,4194272,8,COG,ssd
NOAA,companion_serialization,65536,0.1,1.604,13659.7,4194272,9,COG,ssd
NOAA,companion_serialization,65536,0.1,1.607,13659.7,4194272,10,COG,ssd
NOAA,companion_serialization,65536,0.1,1.612,13659.7,4194272,11,COG,ssd
NOAA,companion_serialization,65536,0.1,1.634,13659.7,4194272,12,COG,ssd
NOAA,companion_serialization,65536,0.1,1.629,13659.7,4194272,13,COG,ssd
NOAA,companion_serialization,65536,0.1,1.606,13659.7,4194272,14,COG,ssd
NOAA,companion_serialization,65536,0.1,1.608,13659.7,4194272,15,COG,ssd
NOAA,companion_serialization,65536,0.1,1.606,13659.7,4194272,16,COG,ssd
NOAA,companion_serialization,65536,0.1,1.628,13659.7,4194272,17,COG,ssd
NOAA,companion_serialization,65536,0.1,1.627,13659.7,4194272,18,COG,ssd
NOAA,companion_serialization,65536,0.1,1.618,13659.7,4194272,19,COG,ssd
NOAA,companion_serialization,65536,0.1,1.623,13659.7,4194272,20,COG,ssd
NOAA,companion_serialization,65536,0.1,1.623,13659.7,4194272,21,COG,ssd
NOAA,companion_serialization,65536,0.1,1.652,13659.7,4194272,22,COG,ssd
NOAA,companion_serialization,65536,0.1,1.636,13659.7,4194272,23,COG,ssd
NOAA,companion_serialization,65536,0.1,1.618,13659.7,4194272,24,COG,ssd
NOAA,companion_serialization,65536,0.1,1.619,13659.7,4194272,25,COG,ssd
NOAA,companion_serialization,65536,0.1,1.617,13659.7,4194272,26,COG,ssd
NOAA,companion_serialization,65536,0.1,1.630,13659.7,4194272,27,COG,ssd
NOAA,companion_serialization,65536,0.1,1.625,13659.7,4194272,28,COG,ssd
NOAA,companion_serialization,65536,0.1,1.626,13659.7,4194272,29,COG,ssd
NOAA,companion_serialization,65536,0.1,1.615,13659.7,4194272,30,COG,ssd
